;ESTADO_PROMESAS;MORA;VECES_EN_COBRANZAS;CUOTAS_ADEUDADAS_0;CUOTAS_ADEUDADAS_1;CUOTAS_ADEUDADAS_2;DIA_SEMANA_Friday;DIA_SEMANA_Monday;DIA_SEMANA_Thursday;DIA_SEMANA_Tuesday;DIA_SEMANA_Wednesday;PERIODO_DIA_mañana;PERIODO_DIA_tarde;PERIODO_DIA_noche;ANTIGUEDAD;DEUDAVENCIDA_ACTUAL;DEUDAVENCIDA_1MES;DEUDAVENCIDA_2MESES;DEUDA_TOTAL
408;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.0;0.3957913664049163;0.6092949748616621;0.0;0.021467970705012274
409;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1.0;0.3297186912311315;0.6169144551821737;0.746047189941424;0.3431324876071935
410;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.5436152523918534;0.0;0.6811729023062328;0.5607685492800905
411;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.43898400101551127;0.0;0.0;0.7000156001526048
412;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0.75;0.4145201487255654;0.0;0.0;0.2760270436727468
413;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5381092163565175;0.0;0.7863142514298496;0.5692532841248525
414;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.9068227928308277;0.27536664120532084;0.0;0.8475500949953136
415;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.5014015644938559;0.6766754286204397;0.0;0.505102063126381
416;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.524147391938399;0.6877149474717615;0.0;0.4323788290096542
417;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.75;0.3877367399797236;0.6047350454799033;0.0;0.1749594949881581
418;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.7761824087037736;0.7196947316220857;0.6871885555112968;0.871855300303473
419;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0.25;0.5244905341640935;0.6885979974479729;0.0;0.5002193186452328
420;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0.75;0.3040046886445462;0.0;0.5273322505525179;0.1398138969963627
421;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.4030187321094265;0.6936321732376435;0.0;0.43157533290449246
422;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0.5;0.544737282390378;0.0;0.0;0.5151467613807283
423;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.8862945097960202;0.0;0.98992672262734;0.9862422109382536
424;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.5;0.7414633704087952;0.8541002885311548;0.0;0.48559352808299305
425;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.5272942645473357;0.0;0.0;0.20660238316622692
426;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.40725256414329314;0.42012253013202105;0.0;0.2200025094055571
427;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0.5;0.426475861554777;0.627004754925808;0.6005430768680383;0.3440411966422692
428;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.19926202255436976;0.6357210573585862;0.0;0.41298546370794
429;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.3801243327028341;0.3879187242282329;0.0;0.35614178292433807
430;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.12024040562304394;0.6220096731609384;0.0;0.6869257637703363
431;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.448092752663809;0.645422789132825;0.6121892400670638;0.5166642836297153
432;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.4766971720380342;0.0;0.0;0.6394628574464125
433;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.6223199164765112;0.8279698553522167;0.8357118100479544;0.6495805942351178
434;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.706350332563328;0.0;0.0;0.4029824482890172
435;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.5815878752334285;0.7707464049992464;0.7359343975232504;0.22729887366116697
436;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0.5;0.3576032778938565;0.4928328805519203;0.0;0.19817471777433293
437;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.48678022584091574;0.6654160800807317;0.6243192686900089;0.36391418387704855
438;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0.5;0.4639764908771693;0.8748189037590556;0.8278608393881285;0.9528820542620056
439;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.75;0.47360303774771406;0.0;0.7485721731310568;0.2547495064731027
440;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5910019859094642;0.0;0.8181503857998296;0.5694491884832451
441;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.17997939778308358;0.0;0.0;0.9234240309213904
442;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0.5;0.509045039521846;0.7583737697209093;0.0;0.2906372524347762
443;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0.25;0.916793852048366;0.0;0.0;0.8212672605253155
444;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0.5;0.5541416073446066;0.7533013905046276;0.7037610510634903;0.32764928059062903
445;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.28863500508292983;0.5371776518796607;0.0;0.29303221902895626
446;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.5;0.5630982119578851;0.7116275198344996;0.0;0.4415825663779622
447;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.0;0.4744616862245321;0.0;0.0;0.5910128845654821
448;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.183442013819631;0.0;0.0;0.14148061454773764
449;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0.5;0.29826064827362064;0.0;0.0;0.5536421265332832
450;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.716668543688975;0.0;0.0;0.5303024471188196
451;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.6104644959807577;0.8206355701341467;0.0;0.6728089150168499
452;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0.25;0.2970516881779389;0.5492337456403954;0.5184048119337519;0.331570030745421
453;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.5020826988137326;0.7488885909291413;0.0;0.6129112246443977
454;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.035804217797749116;0.3892280673900599;0.0;0.7014547492391812
455;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.48007782025803847;0.610656283893542;0.6180661104273782;0.7034152409321646
456;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.9655200333880618;0.0;0.0;0.9834032320605026
457;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.2704127834239184;0.680250612359105;0.6495259936655944;0.5542998519885118
458;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.75;0.5757333953761985;0.0;0.0;0.5504364009469624
459;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0.75;0.7307974230963759;0.0;0.0;0.5399336805449877
460;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.25;0.621641141728315;0.0;0.33915159990980415;0.7543498929148138
461;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.449147819540026;0.6275804932762034;0.0;0.7555702114883396
462;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1.0;0.5644462916733819;0.7980496227697347;0.8086927258331789;0.34712296232652684
463;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.3161060368247425;0.5514196051308666;0.5252980557617783;0.19614741660434687
464;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.6551034094471733;0.0;0.0;0.4039585885859003
465;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.5957035495783296;0.0;0.8295706874960788;0.2291323974987336
466;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.6288986933518717;0.7525282690340234;0.8399052472427704;0.7202619504575272
467;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.6142962461511889;0.8288346380056648;0.0;0.7242017699398711
468;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0.5;0.6539518089772005;0.0;0.0;0.5408879611612141
469;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.624196761039503;0.7475623717587654;0.7145446564063737;0.6555221180283846
470;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.5;0.5353857395462767;0.6963817318217052;0.664468043372798;0.5766251999374712
471;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.3447238480687792;0.0;0.0;0.3224745150497752
472;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.764678248791318;0.0;0.7972742867697943;0.7117600732865328
473;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.7797752198052821;0.0;0.0;0.5605736738727756
474;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.5;0.4623174751709309;0.716279108520439;0.7451004062185883;0.49415154394297867
475;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.5778143399255338;0.7206077556612887;0.0;0.45704084188860494
476;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.4242845814797298;0.625687315185046;0.6742584282770477;0.1749733001645799
477;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.5705055979033757;0.0;0.0;0.6513940343376736
478;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.5241715773762363;0.0;0.0;0.4927672106069849
479;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.3560732410034525;0.595702707335719;0.5613793943850313;0.4095470855960872
480;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.75;0.8001892500639138;0.0;0.0;0.5069938514880443
481;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.4820181415505955;0.0;0.0;0.3648614301705768
482;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0.0;0.6114069566495213;0.0;0.0;0.02391581762628081
483;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1.0;0.33737732485222816;0.5990829836155165;0.0;0.04764941450420035
484;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5083571275835004;0.0;0.76921295626348;0.5718242252288666
485;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0.25;0.5768845995121665;0.8476996694565417;0.8094119433781447;0.3323264382355495
486;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0.25;0.7243703261046206;0.0;0.0;0.5922012839007953
487;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.5606876972634647;0.0;0.0;0.5567791617077438
488;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5776833606162592;0.6168980203964562;0.0;0.6631596683444294
489;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.5304221287931763;0.0;0.0;0.5688632779954239
490;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.39242187504145254;0.0;0.3641263574310236;0.6451441250276486
491;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.5;0.6806808004740461;0.0;0.0;0.2142169319545797
492;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.6514871504004449;0.0;0.0;0.4564100935845443
493;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0.5;0.6258354067657717;0.7500979415239895;0.0;0.7852626085278638
494;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.3385224052570327;0.5972006900437427;0.5689224937101253;0.3024967315504332
495;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.44408641395530624;0.6385662296358846;0.6101915516885951;0.3232563424827881
496;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0.25;0.4840344717871139;0.6626382873139656;0.6326669289800483;0.34515703145051746
497;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.8137507833490691;0.0;0.0;0.9659385893896626
498;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0.5;0.5941693844018419;0.733878779658257;0.0;0.002106566485253314
499;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0.25;0.41196483873266687;0.6977893759137787;0.542187800575176;0.2269190191512327
500;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.9185505862431789;0.0;0.0;0.7607814714907224
501;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.75;0.45678086036183396;0.0;0.0;0.540933644905772
502;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0.5;0.6861810357036842;0.0;0.0;0.5753574518752751
503;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.5;0.6196773694749158;0.020060321827440622;0.7125914260184726;0.6538009334651689
504;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0.5;0.3689303198389684;0.0;0.0;0.4771832402415195
505;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0.25;0.5348883757291789;0.694767209475198;0.6633869252034197;0.289449372603789
506;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.5314672609476154;0.0;0.0;0.6670539345823159
507;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1.0;0.33938957929492264;0.5719848842745585;0.0;0.14173956875304006
508;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.5;0.3230776857484774;0.0;0.0;0.4914653832921174
509;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0.75;0.19909879863630275;0.6358652279140772;0.0;0.10571521016544905
510;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.417007031564927;0.7162003980109038;0.6915089409379744;0.6295063588968377
511;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.33536970466831295;0.6563182602366712;0.6730772255984254;0.24391355988200147
512;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.5;0.5199108695484651;0.0;0.7065598136316527;0.6563108130991693
513;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0.25;0.5303940541998013;0.7376545313878914;0.0;0.30969782536803625
514;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.7391506875489025;0.0;0.0;0.8734091126470813
515;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.8349997124747881;0.9251336090155754;0.0;0.7791161196694854
516;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.692425219406477;0.7912766883105592;0.0;0.8534587713440029
517;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.6868362576586498;0.8209301181274573;0.0;0.4889358617597117
518;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0.75;0.6116289215492192;0.8197445545508223;0.5919056205419463;0.591800791576512
519;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.4722503191915264;0.6633143090019492;0.633759647796651;0.30956048032752026
520;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0.5;0.6971849186965429;0.7937641360244876;0.0;0.5341002988190768
521;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.0;0.0;0.0;0.45963278857061907
522;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0.0;0.5208534856453695;0.667987907338185;0.662874467268612;0.5246768575651413
523;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.3706442637276114;0.5841180898876353;0.0;0.3445200761813383
524;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.5808091313992554;0.0;0.6736439407137359;0.46879337165753165
525;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.75;0.6128978996485459;0.6575571498050922;0.7058559002558911;0.48333963825707693
526;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0.5;0.8069819010295978;0.0;0.0;0.7193424723515662
527;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.13530522216949847;0.697443840995756;0.675879699319982;0.6293001585725913
528;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.3857387049124853;0.0;0.0;0.37336705698353057
529;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.75;0.6536239126105712;0.8148381322102677;0.8103657530174652;0.44818885961033317
530;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0.5;0.7828156068392338;0.8467607088767306;0.807989550486581;0.616687678052255
531;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.5323307042508383;0.0;0.0;0.36176232500493444
532;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.41332966311070285;0.619803154520274;0.5918087429876938;0.35122597637784514
533;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.5;0.36870945008915856;0.0;0.0;0.6883410368708847
534;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.14356338477600872;0.5323989405816326;0.5082433789614859;0.47696970338369593
535;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.48230837805298865;0.0;0.0;0.5128080862304152
536;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.5;0.549041045054415;0.7855867161135786;0.0;0.4616178627526546
537;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.6719502888664359;0.0;0.0;0.4426813346445453
538;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1.0;0.4302343156147006;0.0;0.0;0.1416237144151411
539;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.5811060056698489;0.714172553850879;0.6877171517966875;0.6324530496381251
540;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.5;0.4931779654054269;0.7425315854167225;0.7313397137601152;0.7523849577002302
541;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.45067652721952656;0.0;0.0;0.4217716120791595
542;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0.75;0.1270674453997519;0.550331854348395;0.0;0.5006963471380326
543;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.3022038555597284;0.5516995905678714;0.0;0.475394272004122
544;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.061286982816598945;0.4021293527514892;0.0;0.5356538097189782
545;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.07051095224348847;0.0;0.0;0.27262257544032176
546;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.41984079120297113;0.6241130239678122;0.5958256275614552;0.41934674398510663
547;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1.0;0.5125657348101953;0.6804623336891441;0.6495954332360975;0.45469967228118424
548;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.5082939868318048;0.6785138062560657;0.5391853104664949;0.3863743571472844
549;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.426321347239931;0.679854567763333;0.7036410304338129;0.4517525120235504
550;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.7273543746921669;0.0;0.0;0.8321389980519969
551;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.75;0.38002030817602883;0.0;0.0;0.320070384091073
552;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5838803043368015;0.7238278168302784;0.7364882858537164;0.4672120917602198
553;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.25;0.41278841766083896;0.5758108148843168;0.5498033884954363;0.4743869842769344
554;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0.75;0.5892030307132003;0.0;0.0;0.14488719670906103
555;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5478677156886704;0.0;0.0;0.5541323096350899
556;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1.0;0.5869402731317028;0.0;0.0;0.22536731496258677
557;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.11069088981302477;0.7998115295848678;0.0;0.7972630059717034
558;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1.0;0.5589910188795233;0.7890758901586413;0.0;0.4141369920359528
559;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0.25;0.3712666386135869;0.7186429944343378;0.0;0.5500336966936064
560;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.5;0.5910697912402687;0.7286898178882494;0.6964499480509114;0.66718377717866
561;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0.25;0.512606886219396;0.0;0.4671140012570148;0.598469377350971
562;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5981938581337676;0.7527696889039677;0.0;0.7445725252989208
563;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.48311024418088433;0.0;0.0;0.4900422099869213
564;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.6876962114430494;0.8562879024611435;0.0;0.6968502034955419
565;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.41202629345279806;0.0;0.0;0.322818041350583
566;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.48789204221405025;0.0;0.0;0.5507491897390304
567;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.5;0.5448846491160049;0.7004267612244123;0.6655386498247793;0.4641521722411066
568;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.68588021745222;0.7868749408811162;0.7520283303821303;0.7397912992835833
569;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0.5;0.6817200971668229;0.7942324167062571;0.7669294212000076;0.47175207555415577
570;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0.5;0.43781663775212487;0.0;0.606316800350059;0.38988025917127866
571;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.6553010847137373;0.7681870992472303;0.8103243934139498;0.7068398883697937
572;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.3609492294208896;0.0;0.0;0.24591172189360488
573;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0.5;0.433300868640895;0.0;0.0;0.32420236313537276
574;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0.25;0.49187321134022666;0.12821957773828957;0.6376558080870238;0.5531208405054406
575;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0.5;0.14275735956413438;0.4676928392570688;0.0;0.4671572681702554
576;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.511962864912568;0.680250612359105;0.0;0.5560728836540878
577;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.5;0.41148128056929867;0.6945159428846118;0.5983683278288086;0.7746674904648334
578;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.27278252697323513;0.5337926572460797;0.09593944642391226;0.1803400484170592
579;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.6532930086268065;0.7673162625324239;0.7328123796894894;0.4710443323349254
580;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0.5;0.8285493716339731;0.8746478820492655;0.9117970311508411;0.9484916035400344
581;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.27043141319094954;0.5392264446625668;0.5111465950178282;0.20309925902988035
582;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.75;0.35851536375967297;0.0;0.0;0.3009030931613661
583;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0.5;0.4422639483572586;0.637576781540156;0.0;0.34592632208385554
584;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.16431174969571571;0.0;0.0;0.5815057459577972
585;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0.75;0.4194361607198518;0.6249948219049527;0.0;0.036696718292848374
586;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0.75;0.15950319753652742;0.0;0.0;0.3753144626239784
587;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.5169035970572702;0.0;0.0;0.3247082960275163
588;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.34261586804201427;0.5764661334365943;0.0;0.8198130851829111
589;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.5001253111525727;0.7084493918005941;0.0;0.6956617012073236
590;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.398432858446906;0.60389181695825;0.0;0.43867470297306044
591;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.6051115079195948;0.7332732453845957;0.7797055764947811;0.6423970009766635
592;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0.5;0.5904110462954657;0.0;0.0;0.6048352703494451
593;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0.5;0.6204096623094348;0.7942100485605598;0.7907032100611526;0.44652666120971074
594;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0.5;0.5965943825240851;0.7066043498490934;0.562888801534356;0.007846429118132825
595;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0.5;0.5306559209880328;0.6917066707487577;0.0;0.5772057306769178
596;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.4360248589105151;0.6340665343258529;0.0;0.30574182970835095
597;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0.25;0.7805309558728699;0.0;0.0;0.750745232692682
598;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.55443834694759;0.7062817546376826;0.7975470685234705;0.5848055337342162
599;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0.5;0.5965943825240851;0.7066043498490934;0.562888801534356;0.007846429118132825
600;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.5343851126269823;0.0;0.0;0.3708631399255997
601;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.7407777464963312;0.8541212998917724;0.0;0.6245555187412035
602;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0.5;0.6521008340277255;0.846397351856262;0.8533376864034529;0.7400845548726702
603;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.406711586401024;0.6165468525116681;0.0;0.6839090238695056
604;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.4466669953980893;0.6406583135683237;0.0;0.4868506648502364
605;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.18052089444956243;0.0;0.0;0.5997313715635959
606;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0.5;0.6697095627571308;0.0;0.0;0.5696903044656063
607;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.5042512835390702;0.7556164631980143;0.0;0.536151448099307
608;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0.25;0.6202849090596458;0.0;0.7130418639803752;0.7070496273862412
609;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.5;0.5849303489335889;0.7179220208072837;0.6474252572512247;0.5787979660918849
610;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.8914082503236807;0.0;0.0;0.8432991154071157
611;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.4124033613309175;0.0;0.7123612472169711;0.4674319524446715
612;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.28104299863998106;0.2701682331271572;0.40640816728614915;0.2544481463639878
613;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.3950050863746358;0.5944848283715867;0.7257301336938842;0.7096782550707057
614;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0.75;0.7690989942243298;0.8851215840456038;0.75712647472571;0.42790449328143065
615;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0.5;0.3772213718727051;0.5976741515844713;0.0;0.5324712568409209
616;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.39015798683672964;0.6823846938184649;0.5871512670049192;0.37424299430936236
617;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1.0;0.4575060395817876;0.0;0.0;0.5187492865314889
618;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0.5;0.5756009590340188;0.0;0.0;0.5765580515965041
619;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5744233355367638;0.7185295751796977;0.6859264009574312;0.645334699737413
